FPS,BoundingBox_Area,Model_Confidence
29.147110420357446,243840,0.9836964011192322
34.45347636359829,243840,0.9836543202400208
25.43587243981541,243840,0.9835811853408813
27.56469186833842,243840,0.9835678339004517
28.594305025205077,243840,0.9835436940193176
35.72198662074787,243840,0.9834943413734436
25.692962245889134,243840,0.9834985136985779
32.89412989309763,243840,0.9835387468338013
22.971134983386758,243840,0.9835495948791504
17.970901172189595,243840,0.9835779666900635
38.821699896227535,243840,0.9835627675056458
27.465955924371844,243840,0.9835622906684875
22.631153667594642,243840,0.9835404753684998
27.14405077531943,243840,0.9835079908370972
35.957178610477484,243840,0.9834749698638916
35.9633447844689,243840,0.9834169745445251
34.754089134038736,243840,0.9834332466125488
29.07316538756384,243840,0.9834209084510803
26.347422487250746,243840,0.983576238155365
31.935142874674494,243840,0.9836342334747314
29.24975812892268,243840,0.9836268424987793
35.25508237199693,243840,0.9837057590484619
27.069597213649896,243840,0.9837518930435181
19.630355070313616,243840,0.9838435053825378
22.660375792831434,243840,0.9838281869888306
35.986795545483766,243840,0.9824591875076294
28.230556794908175,243840,0.9816802740097046
29.507596339995644,243840,0.980305552482605
38.361883624937704,243840,0.9791533946990967
27.418017679698075,243840,0.9786332249641418
28.028885967010204,243840,0.9757212996482849
30.048559730661466,243840,0.9706432819366455
24.52863946517601,243840,0.9752140641212463
31.10458642333375,243840,0.9752140641212463
31.435150996608037,243840,0.9766741991043091
29.27323449789884,243840,0.9850562214851379
28.39126582909244,243840,0.9862241744995117
36.50103044760445,243840,0.9824220538139343
27.509911486007663,243840,0.9824220538139343
21.075613053102735,243840,0.976207971572876
20.581682929793118,243840,0.9815775752067566
29.297567143274847,243840,0.9815775752067566
27.80258914122842,243840,0.9733896851539612
29.323375250642464,243840,0.9814536571502686
29.033720458747084,243840,0.9809860587120056
10.115941552765024,243840,0.9825004935264587
38.100527745969536,243840,0.9825004935264587
35.66852114076475,243840,0.9837964177131653
34.38315000136426,243840,0.9865841269493103
25.260927202047718,243840,0.9881929755210876
35.409554328641846,244800,0.9881929755210876
23.11558348929818,244800,0.9875823259353638
30.41660749071031,244800,0.9900739192962646
28.350581918621444,244800,0.988552451133728
28.906658832792747,244800,0.9807888865470886
33.3010260297849,244800,0.9828675985336304
30.701592318250604,244800,0.9828675985336304
34.10330579886875,244800,0.988121747970581
22.31212218480081,244800,0.9818539619445801
33.20374879970546,244800,0.9815205931663513
36.15710914061021,244800,0.9815205931663513
36.71092730910601,244800,0.9819282293319702
27.335818768353384,244800,0.9773459434509277
27.203203408322295,244800,0.977678656578064
26.150626091581444,244800,0.977678656578064
35.987413083781824,244800,0.9825153350830078
34.87169078543868,244800,0.9848396182060242
29.70150641842932,244800,0.9848396182060242
28.834918411786226,244800,0.9847432374954224
29.863283712670142,244800,0.9829817414283752
31.288588909542717,244800,0.9848743081092834
25.68934285819762,244800,0.9850456118583679
29.191130035680168,244800,0.9850854873657227
32.553049593016816,244800,0.984904408454895
31.52682953277546,244800,0.9819548726081848
28.424937325379194,244800,0.9819548726081848
28.554787057246134,244800,0.9850017428398132
37.20459100020535,244800,0.9790719151496887
23.140707433120642,244800,0.9811831712722778
23.743422831220713,244800,0.9798893332481384
30.385537801504412,244800,0.9817628860473633
23.741810038725383,244800,0.9850720763206482
20.13160968565311,244800,0.9822377562522888
38.15772003095312,244800,0.9822377562522888
24.078184342331696,244800,0.9822432994842529
22.080956191764656,244800,0.9810226559638977
22.422335430268184,244800,0.9819626212120056
31.479269614620208,244800,0.9819626212120056
31.058520976009035,244800,0.9821455478668213
36.34415266397262,244800,0.9818477630615234
33.29891099396151,244800,0.9818477630615234
16.762251044178885,244800,0.9827914834022522
20.04262506934987,244800,0.9815223217010498
24.53509621314099,244800,0.974396288394928
29.27629941156952,244800,0.974396288394928
35.78385359053776,240480,0.9749806523323059
22.26498252915546,240480,0.9859959483146667
37.24588861634172,240480,0.9859959483146667
25.765881337876294,240480,0.9823516011238098
23.785432481727394,240480,0.9816551208496094
23.024474939217427,240480,0.9816551208496094
30.273030608875274,240480,0.9802784323692322
28.83789222437632,240480,0.9836511015892029
33.20217175154141,240480,0.9834676384925842
30.544860504321598,240480,0.9806032776832581
36.58987080556349,240480,0.9806032776832581
27.64390169568383,240480,0.9880017638206482
37.05831190236669,240480,0.9824564456939697
21.443360310989924,240480,0.9714906215667725
27.198793294591546,240480,0.9714906215667725
35.87905174940102,240480,0.9806826114654541
23.286268941004558,240480,0.928493857383728
37.90837770352014,240480,0.9292705655097961
28.61361704046659,240480,0.9782356023788452
23.13419802724051,240480,0.9830716252326965
25.389526911423644,240480,0.9830716252326965
37.48823964217159,240480,0.9915527701377869
28.026638474828857,240480,0.9891297817230225
28.631977859868755,240480,0.9912692308425903
24.041059065056743,240480,0.9918625354766846
31.877619654577167,240480,0.9888055324554443
31.536311343457925,240480,0.9910489320755005
29.317226339910622,240480,0.993617057800293
23.785972032157485,240480,0.9930738210678101
20.215540233178636,240480,0.9930738210678101
34.980461061820236,240480,0.994130551815033
30.564002487007656,240480,0.9930537343025208
23.94771928734271,240480,0.9944280385971069
22.177277005099082,240480,0.9932678937911987
21.800008129830303,240480,0.9914000034332275
35.22961593489371,240480,0.9914000034332275
27.512618262959798,240480,0.9948505759239197
